Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Angle (deg)
0,0.07963562012,2.887969971,9.236984253,9.678253483,17.3613992971902
0.003997803,0.07723999023,2.887969971,9.229797363,9.67137508,17.3741397087065
0.008026123,0.08203125,2.89276123,9.222610474,9.665988858,17.4138917867803
0.012054443,0.07484436035,2.89276123,9.220214844,9.663644808,17.4182508716356
0.016082764,0.08442687988,2.89515686,9.220214844,9.664441159,17.4316552676001
0.020111084,0.08203125,2.887969971,9.229797363,9.671414532,17.374066580349
0.024139404,0.08442687988,2.87840271,9.241760254,9.680003236,17.2988405009795
0.028137207,0.08921813965,2.87840271,9.258529663,9.69605763,17.2692967772437
0.032165527,0.08921813965,2.885574341,9.260925293,9.700476093,17.3055460556341
0.036193848,0.08921813965,2.87121582,9.260925293,9.696214594,17.2245410698889
0.04019165,0.08203125,2.88079834,9.253738403,9.692130965,17.2913449407865
0.044219971,0.08682250977,2.87840271,9.258529663,9.696035882,17.269336728075
0.048248291,0.09638977051,2.87840271,9.270492554,9.707549914,17.2482112765533
0.052246094,0.09638977051,2.866424561,9.287261963,9.720026518,17.1514715745138
0.056274414,0.09638977051,2.861633301,9.296829224,9.727757694,17.1078896010785
0.060272217,0.09399414062,2.85446167,9.304016113,9.732497221,17.0551347095937
0.064300537,0.09399414062,2.85446167,9.306411743,9.734787407,17.0509995366653
0.06829834,0.08921813965,2.80657959,9.292037964,9.707049933,16.8057557465784
0.07232666,0.1035766602,2.662918091,9.268096924,9.643623877,16.0295158819432
0.076324463,0.1179351807,2.500106812,9.251342773,9.583933738,15.1213568227103
0.080352783,0.1418914795,2.399551392,9.236984253,9.544624569,14.5605757191489
0.084350586,0.1538543701,2.370834351,9.244155884,9.544576716,14.3826139846885
0.088378906,0.1466674805,2.385192871,9.260925293,9.564276955,14.4411576784389
0.092376709,0.1299133301,2.433074951,9.277679443,9.592292064,14.6935447080803
0.096405029,0.1035766602,2.528839111,9.280075073,9.619020155,15.242199768096
0.100402832,0.07484436035,2.655731201,9.280075073,9.652890927,15.9693374413221
0.104431152,0.04611206055,2.7706604,9.272888184,9.678075255,16.6355053865052
0.108428955,0.03175354004,2.87361145,9.251342773,9.687414215,17.2555142307716
0.112426758,0.02217102051,2.95980835,9.225006104,9.688224534,17.788593910621
0.116455078,0.02456665039,3.038803101,9.179519653,9.669462698,18.3166317695197
0.120452881,0.02217102051,3.09866333,9.114868164,9.627202482,18.7757736439852
0.124481201,0.01499938965,3.11781311,9.059799194,9.581280969,18.9902171565785
0.128479004,0.08203125,3.02923584,8.880233765,9.383045913,18.8348490776283
0.132476807,0.09638977051,2.79460144,8.607299805,9.050121443,17.9864215158405
