Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Angle (deg)
0,0.0365447998,3.35484314,9.251342773,9.840917189,19.9321776201423
0.003997803,0.02696228027,3.35723877,9.186691284,9.780954753,20.0745446080403
0.008026123,0.02696228027,3.35723877,9.110076904,9.709030864,20.2297320830369
0.012054443,0.02696228027,3.364425659,9.028686523,9.63520977,20.437188204858
0.016082764,0.02456665039,3.362030029,8.949676514,9.560363965,20.5890894501812
0.020111084,0.03414916992,3.364425659,8.894607544,9.509709225,20.7192119406958
0.024139404,0.01977539062,3.37878418,8.868270874,9.490142354,20.8566407467685
0.028137207,0.01977539062,3.37399292,8.880233765,9.499619519,20.8039478781797
0.032165527,0.02696228027,3.369216919,8.920944214,9.536015692,20.6902069248543
0.036193848,0.02456665039,3.369216919,8.973617554,9.585303238,20.5789796657091
0.04019165,0.03175354004,3.364425659,9.026290894,9.632979581,20.4421312556974
0.044219971,0.04132080078,3.369216919,9.081359863,9.686300998,20.354840122244
0.048248291,0.04132080078,3.364425659,9.112472534,9.713816094,20.2645123837729
0.052246094,0.0532989502,3.362030029,9.124450684,9.724283366,20.2267002399738
0.056274414,0.05090332031,3.37399292,9.124450684,9.728413008,20.2928390446513
0.060302734,0.04371643066,3.369216919,9.134033203,9.73571242,20.2469940114408
0.064300537,0.04850769043,3.364425659,9.165145874,9.763278748,20.1573789646882
0.068328857,0.0365447998,3.369216919,9.189086914,9.787352884,20.1355251899856
0.07232666,0.0365447998,3.362030029,9.169937134,9.766899635,20.1346128005198
0.07635498,0.03175354004,3.359634399,9.033462524,9.638028676,20.4005518751031
0.080352783,0.01499938965,3.35484314,8.952072144,9.560062402,20.5437634184441
0.084381104,-0.004165649414,3.32611084,8.987976074,9.583670726,20.3076098970351
0.088378906,-0.0209197998,3.20640564,9.040649414,9.592435384,19.5277872394531
0.092407227,-0.00895690918,2.940643311,9.095718384,9.559265465,17.9159980439009
0.096405029,0.03894042969,2.689254761,9.119659424,9.507985882,16.4298788956969
0.10043335,0.07723999023,2.509689331,9.083740234,9.42437495,15.4440763420566
0.104431152,0.1083679199,2.375610352,9.028686523,9.336618686,14.7404120033144
0.108428955,0.1227264404,2.294219971,9.004745483,9.293220554,14.2923885127269
0.112457275,0.1299133301,2.253509521,9.011917114,9.290308537,14.0380154018134
0.116455078,0.1394958496,2.248718262,9.057418823,9.333436058,13.9415216722315
0.120483398,0.1418914795,2.241546631,9.150787354,9.422397449,13.7623685358138
0.124481201,0.1466674805,2.239151001,9.260925293,9.528905805,13.5907451991085
0.128479004,0.1610412598,2.229568481,9.337539673,9.60138308,13.427410812367
0.132507324,0.15625,2.219985962,9.361480713,9.622373557,13.3389259347489
0.136505127,0.1586456299,2.215209961,9.325561523,9.58636643,13.3606175441307
0.14050293,0.1514587402,2.219985962,9.227401733,9.491902874,13.5257342281892
0.14453125,0.1227264404,2.219985962,9.090927124,9.358865071,13.7217388851133
0.148529053,0.09638977051,2.224777222,8.952072144,9.224885925,13.9556784823046
0.152557373,0.1203308105,2.227172852,8.841934204,9.118913251,14.1367267954907
0.156555176,0.1227264404,2.243942261,8.798843384,9.08129856,14.3056677315542
0.160552979,0.1275177002,2.251113892,8.820388794,9.104011917,14.3157952494514
0.164581299,0.1371002197,2.279846191,8.877853394,9.166939293,14.4007814104628
0.168579102,0.1083679199,2.291824341,8.906570435,9.197347407,14.4291826890553
0.172576904,0.05090332031,2.332519531,8.949676514,9.248780904,14.6075877994096
0.176605225,0.06048583984,2.351669312,9.004745483,9.306956984,14.636077598898
0.180603027,0.08203125,2.346878052,9.093322754,9.391649718,14.4709948846927
0.18460083,0.05809020996,2.356460571,9.189086914,9.486601036,14.3827832370793
0.188598633,0.07723999023,2.373214722,9.265701294,9.565110276,14.3657939201109
0.192626953,0.1275177002,2.344497681,9.339920044,9.630526287,14.0899211498067
0.196624756,0.1490631104,2.322937012,9.399780273,9.683704114,13.8795193455613
0.200622559,0.1921691895,2.296600342,9.394989014,9.673526797,13.7337776065972
0.204650879,0.2017364502,2.282241821,9.373443604,9.649392225,13.6810403461627
0.208648682,0.1849822998,2.294219971,9.308807373,9.589137523,13.842394800761
0.212646484,0.13230896,2.315765381,9.169937134,9.458753723,14.1716544528086
0.216674805,0.1083679199,2.337310791,9.026290894,9.324628284,14.5165676176774
0.220672607,0.09161376953,2.356460571,8.954467773,9.259794415,14.7429546178441
0.22467041,0.06048583984,2.354064941,8.913757324,9.219563434,14.7933573892282
0.228668213,-0.01612854004,2.346878052,8.916152954,9.219863352,14.7466769366513
0.232696533,-0.05444335938,2.378005981,9.033462524,9.341376864,14.7479274687116
0.236694336,-0.1382446289,2.485748291,9.153182983,9.48571636,15.1918388679677
0.240692139,-0.1932983398,2.586303711,9.208251953,9.566516355,15.6850701524286
0.244689941,-0.1837310791,2.631790161,9.227401733,9.597135995,15.9159310472197
0.248718262,-0.2268218994,2.708404541,9.184310913,9.578020165,16.425770004449
0.252716064,-0.2723083496,2.813751221,9.126846313,9.554615188,17.1270370950402
0.256713867,-0.3561096191,2.95262146,9.050231934,9.526357415,18.0557553569965
0.260742188,-0.4063873291,3.04119873,8.949676514,9.461012106,18.7503585082015
0.26473999,-0.3920288086,3.07711792,8.911361694,9.435820501,19.0328536012523
0.268737793,-0.3824462891,3.09387207,8.928131104,9.456734878,19.0965322813894
0.272735596,-0.3465270996,3.0962677,9.007125854,9.53075395,18.9577733105692
0.276763916,-0.2938537598,3.09866333,9.076568604,9.595424018,18.8402940824085
0.280761719,-0.2244262695,3.17527771,9.217819214,9.751971429,19.0021522996433
0.284759522,-0.1669616699,3.19442749,9.268096924,9.804583815,19.0146313150912
0.288787842,-0.1310577393,3.187255859,9.292037964,9.824344536,18.9306985544115
0.292785645,-0.1310577393,3.16569519,9.311203003,9.835512368,18.7756759157809
0.296783447,-0.1310577393,3.2447052,9.263305664,9.816013437,19.302297447853
0.30078125,-0.1214752197,3.22795105,9.038253784,9.598148555,19.6522035491934
0.30480957,-0.1310577393,3.25428772,8.880233765,9.458652991,20.1240611985364
0.308807373,-0.1669616699,3.316543579,8.717437744,9.32850783,20.8257935978172
0.312805176,-0.1693572998,3.309356689,8.667160034,9.279018625,20.8945679488157
0.316802979,-0.1286621094,3.28302002,8.698287964,9.298117438,20.6760859770849
0.320831299,-0.04965209961,3.25428772,8.782073975,9.365771575,20.3324059410495
0.324829102,0.09399414062,3.22315979,8.973617554,9.535376549,19.7563629950252
0.328826904,0.1490631104,3.184860229,9.038253784,9.584131988,19.4087727302566
0.332824707,0.1945495605,3.14414978,9.213027954,9.736704343,18.8394397975484
0.336853027,0.1945495605,3.10105896,9.289642334,9.795502585,18.4562156322013
0.34085083,0.20652771,3.07472229,9.399780273,9.892039226,18.1091337762927
0.344848633,0.2615966797,3.0340271,9.541046143,10.0152541,17.634308362558
0.348846436,0.3310241699,2.97177124,9.567382812,10.02376253,17.2458637476115
0.352874756,0.3836975098,2.938247681,9.632019043,10.07751527,16.9516553571582
0.356872559,0.40284729,2.9478302,9.679901123,10.12681957,16.9233085205271
0.360870361,0.35496521,2.95501709,9.596099854,10.04705224,17.1046454711276
0.364868164,0.2951202393,3.04119873,9.507522583,9.986439372,17.7300605759257
0.368896484,0.1921691895,3.06993103,9.253738403,9.751568077,18.3495909440836
0.372894287,0.1418914795,3.06036377,8.952072144,9.461794505,18.8713517117882
0.37689209,0.1394958496,3.11781311,8.786865234,9.324656473,19.53376131577
0.380889893,0.1371002197,3.160919189,8.588150024,9.152405555,20.2040692703967
0.384918213,0.07723999023,3.22795105,8.437316895,9.034043966,20.9350638034025
0.388916016,0.02217102051,3.261474609,8.226623535,8.849578689,21.6259578034065
0.392913818,0.01020812988,3.23034668,8.106918335,8.726818937,21.7256787564944
0.396911621,-0.01852416992,3.184860229,8.087753296,8.69226272,21.4938739750382
0.400939941,-0.04725646973,3.17527771,8.166763306,8.762456539,21.2460021099116
0.404937744,-0.0209197998,3.21836853,8.389434814,8.985596816,20.9878336047387
0.408935547,-0.001770019531,3.15852356,8.612091064,9.173024949,20.1407413767341
0.41293335,0.02217102051,3.19682312,9.064590454,9.61181407,19.4262424093684
0.41696167,0.07963562012,3.19442749,9.464431763,9.98930315,18.6499120945849
0.420959473,0.1035766602,3.14894104,9.689483643,10.18884935,18.0024445811252
0.424957275,0.1897735596,3.12020874,10.00312805,10.48018547,17.3209868302443
0.428955078,0.2424468994,3.14175415,10.14437866,10.62251468,17.2033372790468
0.432983398,0.1849822998,3.160919189,9.957626343,10.44892104,17.6085146209592
0.436981201,0.1083679199,3.187255859,9.790039062,10.2963687,18.0322008664203
0.440979004,0.03414916992,3.237533569,9.605682373,10.13666235,18.6259491026898
0.444976807,0.0078125,3.311752319,9.500335693,10.06102096,19.218200871315
0.449005127,-0.03289794922,3.42427063,9.457244873,10.05814059,19.9041514916801
0.45300293,-0.04246520996,3.438644409,9.306411743,9.921460487,20.2786726305238
0.457000732,-0.09753417969,3.491317749,9.241760254,9.87972394,20.6943205312323
0.460998535,-0.08795166016,3.587081909,9.289642334,9.958531358,21.1125958632236
0.465026855,-0.01133728027,3.582290649,9.330352783,9.994419337,21.0037524932929
0.469024658,0.01499938965,3.517654419,9.251342773,9.897548217,20.8183688501275
0.473022461,0.0676574707,3.44821167,9.179519653,9.806034995,20.5877670719237
0.477020264,0.1275177002,3.421875,9.174728394,9.792912252,20.4520661379473
0.481048584,0.1083679199,3.407516479,8.916152954,9.54571609,20.9141151962885
0.485046387,0.09638977051,3.438644409,8.698287964,9.353810981,21.568887594494
0.489044189,0.03894042969,3.467376709,8.578567505,9.252893495,22.0078928590129
0.493041992,0.003021240234,3.460189819,8.389434814,9.074995274,22.413507816804
0.497070313,-0.001770019531,3.441040039,8.224227905,8.915081846,22.704570688367
0.501068115,-0.01612854004,3.39793396,8.080581665,8.765957756,22.8070102307963
0.505065918,0.01737976074,3.314147949,7.996780396,8.656348848,22.5107945545099
0.509063721,0.02217102051,3.24710083,7.984802246,8.619815675,22.1295389643844
0.513092041,0.03414916992,3.21836853,8.008758545,8.631296287,21.8928490879939
0.517089844,0.05809020996,3.237533569,8.212265015,8.827587142,21.5154319617927
0.521087647,0.07963562012,3.23274231,8.410980225,9.011190433,21.0232974622717
0.525085449,0.13230896,3.266265869,8.765319824,9.355043026,20.4350243123977
0.52911377,0.2089233398,3.419494629,9.318374634,9.928176987,20.1465906000584
0.533111572,0.3094787598,3.488922119,9.780456543,10.38872874,19.6234588827783
0.537109375,0.4363708496,3.40272522,10.09410095,10.66113655,18.6127956700907
0.541107178,0.5536804199,3.31892395,10.3742218,10.90625033,17.7168933496961
0.545135498,0.596786499,3.21836853,10.44604492,10.94686734,17.0975253624384
0.549133301,0.7548065186,3.22555542,10.35507202,10.87204936,17.2585025594193
0.553131104,0.8721160889,3.3021698,10.29042053,10.84240133,17.7317390894617
0.557128906,0.8409881592,3.37638855,10.1683197,10.74718504,18.3104082699285
0.561157227,0.7476196289,3.65411377,10.03424072,10.70502076,19.958888108441
0.565155029,0.6997375488,3.855239868,9.969604492,10.71193357,21.094140668208
0.569152832,0.6518554688,3.860015869,9.610473633,10.37717888,21.837262673097
