Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Angle (deg)
0,-0.01373291016,5.224716187,8.193099976,9.717239064,32.5255035530703
0.003997803,0.03414916992,5.236694336,8.221832275,9.747956694,32.4938744824069
0.008026123,0.07723999023,5.231903076,8.250564575,9.769881863,32.3787385664662
0.012054443,0.08682250977,5.229507446,8.250564575,9.768679649,32.36657290748
0.016082763,0.09878540039,5.231903076,8.238601685,9.759975721,32.4156213858875
0.020111084,0.08921813965,5.231903076,8.240982056,9.761892999,32.4084759061792
0.024139404,0.08203125,5.219924927,8.219436646,9.737221582,32.4171504441503
0.028137207,0.07723999023,5.219924927,8.212265015,9.731129376,32.4399323163723
0.032165527,0.07005310059,5.231903076,8.209869385,9.735485224,32.5071924388788
0.036193847,0.07005310059,5.219924927,8.207473755,9.727031876,32.4552742576943
0.04019165,0.09161376953,5.205566406,8.212265015,9.723559604,32.3680606819383
0.04421997,0.1275177002,5.200775146,8.219436646,9.727459157,32.3201024694372
0.048248291,0.1706085205,5.167251587,8.229019165,9.718351334,32.1204182123449
0.052246094,0.2496185303,5.162460327,8.245773315,9.731705072,32.0377909732
0.056274414,0.3262329102,5.116973877,8.255355835,9.718063054,31.7721463387535
0.060302734,0.3980712891,5.081069946,8.274505615,9.718187883,31.5230337123245
0.064300537,0.4794616699,5.037963867,8.272109985,9.697358766,31.3000045201783
0.068328857,0.5441131592,5.002059937,8.233810425,9.649471325,31.2234185109027
0.07232666,0.5800170898,4.975723267,8.195495605,9.605227226,31.1996940826119
0.07635498,0.596786499,4.961349487,8.145217896,9.555925775,31.2779927837486
0.080352783,0.5848083496,4.937408447,8.094940186,9.499897873,31.3143294339458
0.084381103,0.5513000488,4.915863037,8.063812256,9.460164335,31.3079877145957
0.088378906,0.5010223389,4.894317627,8.054244995,9.438020495,31.2366864264956
0.092407226,0.42918396,4.877563477,8.061416626,9.431927818,31.1401512135401
0.096405029,0.3430023193,4.860794067,8.070999146,9.427937036,31.0357931902979
0.100433349,0.2568054199,4.853607178,8.075790405,9.425595065,30.9933825770863
0.104431152,0.1753997803,4.844039917,8.073394775,9.416750554,30.9578086423281
0.108428955,0.03414916992,4.822494507,8.078186035,9.408225606,30.8360215780292
0.112457275,-0.1071166992,4.721939087,8.090148926,9.36796095,30.2684396192342
0.116455078,-0.2052764893,4.257461548,8.063812256,9.121029841,27.8251067823
0.120483398,-0.3201904297,3.680450439,7.994384766,8.80672613,24.7029329403727
0.124481201,-0.3441314697,3.19682312,7.920166016,8.547931577,21.9617736997477
0.128479004,-0.2866821289,2.85206604,7.958465576,8.458938566,19.7043020615003
0.132507324,-0.1597900391,2.612640381,8.102127075,8.514451583,17.8693640610835
0.136505127,-0.02571105957,2.471389771,8.279296875,8.640323212,16.6204134779153
0.140502929,0.05090332031,2.354064941,8.473220825,8.794298383,15.5263082017064
0.14453125,0.1083679199,2.272659302,8.686309814,8.979348646,14.6609390641089
0.148529053,0.1514587402,2.229568481,8.870666504,9.147821576,14.1065988943606
0.152557373,0.1849822998,2.196044922,9.014312744,9.279798812,13.6887808975426
0.156555176,0.2017364502,2.160140991,9.119659424,9.374171681,13.3227068493207
0.160552978,0.2352600098,2.138595581,9.186691284,9.435265501,13.1005007716213
0.164581299,0.2376556396,2.160140991,9.234588623,9.486849653,13.1616078312234
0.168579101,0.2831420898,2.162536621,9.189086914,9.444366172,13.2368134830411
0.172576904,0.2951202393,2.179290771,9.026290894,9.290335382,13.5666374651414
0.176574707,0.2496185303,2.198440552,8.755737305,9.030968166,14.0892797060302
0.180603027,0.1897735596,2.231964111,8.439712524,8.731919909,14.8097203683592
0.18460083,0.1394958496,2.263092041,8.238601685,8.544916758,15.3578371844047
0.188598633,0.07963562012,2.322937012,8.109313965,8.435837313,15.9837858194719
0.192626953,0.07484436035,2.320556641,7.984802246,8.315506702,16.2043354695795
0.196624756,0.06048583984,2.354064941,7.843551636,8.189418938,16.7054729549852
