Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Angle (deg)
0,0.13230896,3.3309021,9.069381714,9.662613473,20.1647422645209
0.004028321,0.1251220703,3.333297729,9.105300903,9.697063155,20.1050836298932
0.008026123,0.1394958496,3.32131958,9.131637573,9.717892138,19.9849720184315
0.012054444,0.1418914795,3.316543579,9.136413574,9.720784305,19.9488224217403
0.016082764,0.1347045898,3.309356689,9.124450684,9.70698652,19.9332545829366
0.020111084,0.13230896,3.31892395,9.086135864,9.674224868,20.0639478061655
0.024139405,0.13230896,3.32371521,9.047836304,9.639913394,20.16878381102
0.028167725,0.1299133301,3.32371521,9.019104004,9.612918251,20.2278947723162
0.032165528,0.1299133301,3.32611084,9.011917114,9.607004781,20.2561193554212
0.036193848,0.1275177002,3.314147949,9.031082153,9.620825446,20.1498405866765
0.040222168,0.1299133301,3.30696106,9.074172974,9.658855216,20.021704452049
0.044250489,0.1371002197,3.30456543,9.131637573,9.712144661,19.8921576494939
0.048248291,0.1371002197,3.30456543,9.193878174,9.770688053,19.7679860704771
0.052276612,0.1371002197,3.29498291,9.236984253,9.808036854,19.6301494025804
0.056304932,0.1418914795,3.29737854,9.253738403,9.824688945,19.6103459824658
0.060302735,0.1418914795,3.29498291,9.253738403,9.823885179,19.5971843863804
0.064331055,0.15625,3.30456543,9.272888184,9.845355352,19.6118953834832
0.068328858,0.1586456299,3.316543579,9.299224854,9.874219596,19.626001882747
0.072357178,0.1490631104,3.309356689,9.289642334,9.862632316,19.6056808387562
0.076354981,0.1418914795,3.309356689,9.232192993,9.808433226,19.7184930907262
0.080383301,0.1299133301,3.309356689,9.169937134,9.74969057,19.8422704753921
0.084411621,0.1155548096,3.314147949,9.119659424,9.703871266,19.9700218598751
0.088409424,0.1179351807,3.314147949,9.088531494,9.674651935,20.0329149141177
0.092437744,0.1299133301,3.314147949,9.074172974,9.661318195,20.0617498967827
0.096435547,0.1825866699,3.28302002,9.339920044,9.901801087,19.3633588061801
0.100463867,0.2113189697,3.285415649,9.524276733,10.07722477,19.0276163689888
0.10446167,0.1730041504,3.28302002,9.586532593,10.13458228,18.9015076228645
0.10848999,0.1514587402,3.290206909,9.548217773,10.10033979,19.011147026645
0.112487793,0.1490631104,3.3021698,9.428512573,9.991165825,19.2996700364155
0.116516114,0.1371002197,3.29737854,9.323165894,9.890041657,19.4755096152669
0.120513916,0.13230896,3.263870239,9.251342773,9.811100739,19.4309843057979
0.124511719,0.09399414062,3.09147644,9.160369873,9.668424778,18.6477917199936
0.128540039,0.04611206055,2.864028931,9.090927124,9.531513207,17.4864343167526
0.132537842,0.01737976074,2.684463501,9.069381714,9.458347161,16.4882982236806
0.136566162,0.01260375977,2.557571411,9.047836304,9.402375878,15.784105883614
0.140563965,0.0006256103516,2.466598511,9.004745483,9.336463454,15.3188167753641
0.144561768,-0.006561279297,2.411529541,8.935302734,9.255006901,15.1035813366842
0.148590088,-0.001770019531,2.380401611,8.875457764,9.189127569,15.0134295852383
0.152587891,0.01499938965,2.373214722,8.822784424,9.136405096,15.0554460900967
0.156616211,0.04132080078,2.344497681,8.762924194,9.071230193,14.9783604989524
0.160614014,0.06048583984,2.327728271,8.729400635,9.034623007,14.9303890878544
0.164611817,0.09399414062,2.303787231,8.729400635,9.02877101,14.7831056169435
0.168640137,0.1275177002,2.294219971,8.767715454,9.063803855,14.6621490945016
0.17263794,0.1730041504,2.282241821,8.825180054,9.117146546,14.4966936352039
0.176635742,0.1825866699,2.272659302,8.904190063,9.191459018,14.3152979709016
0.180664063,0.1993408203,2.275054932,9.028686523,9.313044188,14.1396971715832
0.184661865,0.2208862305,2.255905151,9.110076904,9.38783255,13.9043037955367
0.188659668,0.2424468994,2.239151001,9.222610474,9.49363585,13.6422107612891
0.192687989,0.2663879395,2.229568481,9.327957153,9.594411019,13.4373510844254
0.196685791,0.2879333496,2.219985962,9.380630493,9.644038145,13.308409631062
0.200683594,0.3118743896,2.224777222,9.426116943,9.690127964,13.2730605578268
0.204711914,0.3022918701,2.236755371,9.411758423,9.678618268,13.3620043797459
0.208709717,0.2879333496,2.241546631,9.332748413,9.602480401,13.4993378915509
0.21270752,0.2496185303,2.231964111,9.263305664,9.531673779,13.5422821162227
0.21673584,0.2113189697,2.229568481,9.119659424,9.390624012,13.7346087888449
0.220733643,0.1706085205,2.217605591,8.918548584,9.191702273,13.9610180734245
0.224731446,0.1299133301,2.205627441,8.717437744,8.993074597,14.1971072028394
0.228759766,0.1083679199,2.248718262,8.547439575,8.838959255,14.7386185718046
0.232757569,0.1131591797,2.284637451,8.456466675,8.760376813,15.117070346626
0.236755371,0.1251220703,2.289428711,8.463653564,8.768726875,15.1347609724019
0.240783692,0.1251220703,2.308578491,8.542663574,8.849988199,15.1209002416668
0.244781494,0.1466674805,2.346878052,8.640823364,8.955064285,15.1930856123888
0.248779297,0.1586456299,2.363647461,8.784469604,9.098291267,15.0576173302636
0.252807617,0.1753997803,2.361251831,8.980804443,9.287686673,14.7282396966787
0.25680542,0.2089233398,2.370834351,9.141204834,9.445958411,14.5360607091798
0.260803223,0.2400512695,2.356460571,9.251342773,9.549757806,14.2856349547937
0.264801026,0.2328643799,2.337310791,9.344711304,9.635397081,14.0385955579731
0.268829346,0.2017364502,2.308578491,9.378234863,9.660306486,13.8260931599489
0.272827149,0.1873779297,2.318161011,9.387817383,9.671612904,13.8680744797112
0.276824951,0.1586456299,2.349273682,9.349502563,9.641444573,14.1028985102166
0.280853272,0.06527709961,2.385192871,9.270492554,9.572640091,14.4282674027514
0.284851074,0.01737976074,2.416320801,9.208251953,9.520021654,14.7033579365844
0.288848877,-0.09274291992,2.457015991,9.220214844,9.542425823,14.9207866647355
0.292877198,-0.1837310791,2.514480591,9.186691284,9.52636691,15.3045463065478
0.296875,-0.2196350098,2.610244751,9.136413574,9.504507888,15.9401021550265
0.300872803,-0.334564209,2.761077881,9.083740234,9.499990575,16.8962796791539
0.304870606,-0.3225860596,2.813751221,9.033462524,9.467032422,17.29045161869
0.308898926,-0.3609008789,2.92628479,8.990371704,9.461510212,18.0160294202712
0.312896729,-0.4255371094,3.06036377,8.947280884,9.465766923,18.8631329564668
0.316894531,-0.4494781494,3.12260437,8.894607544,9.437517259,19.3216733037991
0.320922852,-0.4351196289,3.18006897,8.887420654,9.44925466,19.6663200075791
0.324920655,-0.3992004395,3.19921875,8.942489624,9.505918276,19.6668327446359
0.328918457,-0.3728637695,3.213592529,8.983184814,9.547974327,19.6682334849677
0.33291626,-0.3609008789,3.285415649,9.074172974,9.657371308,19.8889203704142
0.33694458,-0.3848419189,3.333297729,9.100509644,9.699394457,20.1000427249125
0.340942383,-0.3848419189,3.38117981,9.145996094,9.75857186,20.2723533923692
0.344940186,-0.3225860596,3.445831299,9.306411743,9.929104423,20.3065895294656
0.348968506,-0.260345459,3.491317749,9.323165894,9.958840377,20.5224720217822
0.352966309,-0.2723083496,3.484130859,9.184310913,9.82674344,20.7662351815028
0.356964112,-0.2770996094,3.488922119,9.035858154,9.689999708,21.1035058217149
0.360961914,-0.2483673096,3.42906189,8.841934204,9.486830463,21.1895767826044
0.364990235,-0.210067749,3.383575439,8.729400635,9.364568685,21.1810836395119
0.368988037,-0.1214752197,3.31892395,8.722229004,9.333128694,20.8306378097351
0.37298584,0.01260375977,3.263870239,8.810806274,9.395920125,20.3265982381596
0.376983643,0.0676574707,3.21836853,8.806015015,9.375946564,20.0754929464179
0.381011963,0.09399414062,3.22555542,8.937698364,9.502394157,19.8431617497493
0.385009766,0.1131591797,3.19203186,9.090927124,9.635705909,19.3459503262526
0.389007569,0.1634368896,3.10105896,9.205856323,9.715506623,18.6137375173396
0.393035889,0.2759552002,3.036422729,9.414154053,9.895570261,17.8692982230401
0.397033692,0.3693389893,2.95741272,9.435699463,9.895207205,17.3899403766234
0.401031494,0.4124298096,2.92388916,9.560195923,10.00582691,16.9908297072494
0.405029297,0.3765106201,2.94303894,9.615264893,10.06263173,17.0060145874109
0.409057617,0.3382110596,2.99571228,9.646392822,10.10651143,17.2423511404489
0.41305542,0.2472229004,3.11781311,9.665542603,10.15896607,17.8726656219756
0.417053223,0.1849822998,3.22555542,9.514709473,10.04828953,18.7237394246806
0.421081543,0.08682250977,3.314147949,9.260925293,9.836455259,19.6896404049802
0.425079346,0.04611206055,3.35484314,8.995162964,9.600523713,20.4532970003594
0.429077149,0.08442687988,3.40032959,8.827575684,9.460204103,21.0655088222755
0.433074951,0.05569458008,3.407516479,8.561813354,9.215146139,21.7016467037346
0.437103272,-0.01133728027,3.43145752,8.291259766,8.973294698,22.4829047807542
0.441101074,-0.07359313965,3.45539856,8.159591675,8.861384285,22.9506984713199
0.445098877,-0.1214752197,3.441040039,8.109313965,8.810021893,22.9907467233864
0.44909668,-0.1478118896,3.419494629,8.070999146,8.766745068,22.9577931035516
0.453125,-0.1526031494,3.37878418,8.051849365,8.733369822,22.7606311649171
0.457122803,-0.1526031494,3.359634399,8.331970215,8.985107605,21.9570483007021
0.461120606,-0.04006958008,3.359634399,8.710250854,9.335803062,21.0919424806084
0.465118408,0.01737976074,3.3309021,9.086135864,9.677451927,20.1324838250076
0.469146729,0.1155548096,3.28062439,9.560195923,10.10807575,18.9386041887149
0.473144531,0.15625,3.22076416,9.854675293,10.36881676,18.0966118947251
0.477142334,0.1634368896,3.24710083,9.967208862,10.48406543,18.042219753398
0.481170655,0.1538543701,3.261474609,10.00312805,10.5225215,18.056326513749
0.485168457,0.1514587402,3.314147949,9.979171753,10.51619633,18.3696895618646
0.48916626,0.1083679199,3.42906189,9.883407593,10.46192882,19.1332212578396
0.493164063,0.06048583984,3.52482605,9.802001953,10.41668371,19.7783728852113
0.497192383,0.01260375977,3.611022949,9.687088013,10.33824549,20.443759541819
0.501190186,-0.03289794922,3.694824219,9.550613403,10.24046018,21.1497319496061
0.505187989,-0.006561279297,3.754669189,9.505126953,10.21983474,21.5547663358795
0.509185791,0.01977539062,3.742706299,9.347106934,10.0685972,21.8217783516461
0.513214112,0.06288146973,3.620605469,9.201065063,9.887989499,21.4791083001344
0.517211914,0.1394958496,3.496109009,9.162750244,9.808069603,20.8824790256898
0.521209717,0.1945495605,3.37878418,9.062194824,9.6735416,20.4433435197917
0.52520752,0.2017364502,3.32611084,8.736587524,9.350490494,20.8372787388914
0.52923584,0.1706085205,3.285415649,8.454071045,9.071625019,21.2331518825307
0.533233643,0.1394958496,3.29977417,8.327178955,8.958229625,21.6139642214897
0.537231446,0.1538543701,3.28302002,8.217041016,8.849952241,21.7751261213226
0.541229248,0.1107635498,3.21836853,8.030303955,8.651933089,21.8379411740931
0.545257569,0.1203308105,3.211196899,8.025512695,8.644947603,21.8052924531148
0.549255371,0.1251220703,3.189651489,8.097335815,8.703814076,21.4978276172581
0.553253174,0.1466674805,3.11541748,8.042266846,8.625856099,21.1721884487614
0.557281494,0.1849822998,3.09147644,8.171554565,8.738749856,20.7178613634503
0.561279297,0.1993408203,3.062744141,8.343933105,8.890520688,20.151000692156
0.5652771,0.2017364502,3.065139771,8.547439575,9.082648441,19.7229308723549
0.569274903,0.2280731201,3.136978149,9.026290894,9.558586535,19.1586076382577
0.573303223,0.2879333496,3.184860229,9.524276733,10.04679489,18.481752103875
0.577301026,0.3836975098,3.22795105,9.945663452,10.46341786,17.9687798570277
0.581298828,0.4387664795,3.20880127,10.197052,10.69900889,17.4525429243283
0.585296631,0.4339752197,3.22555542,10.38380432,10.88190858,17.2423759841322
0.589324951,0.4962310791,3.28302002,10.41731262,10.93365758,17.4736594774485
0.593322754,0.4579162598,3.25668335,10.25930786,10.7735357,17.5949258471551
0.597320557,0.4052429199,3.25668335,10.16352844,10.68023964,17.7537153241597
0.60131836,0.3525695801,3.409912109,10.11804199,10.68300424,18.6139691523705
0.60534668,0.3310241699,3.512863159,10.03184509,10.6342701,19.2890616284733
0.609344483,0.2520141602,3.515258789,9.584136963,10.21157367,20.1355688289699
0.613342285,0.1586456299,3.520050049,9.220214844,9.870576607,20.8927943344569
0.617340088,0.06527709961,3.55116272,9.066986084,9.737825959,21.3877159627034
0.621368408,-0.0209197998,3.582290649,8.782073975,9.484622672,22.190953026463
0.625366211,-0.02571105957,3.567932129,8.456466675,9.178378362,22.8756423639954
0.629364014,-0.001770019531,3.460189819,8.226623535,8.924698959,22.8120474405613
0.633392334,-0.006561279297,3.42427063,8.094940186,8.789410049,22.9290213359101
0.637390137,0.003021240234,3.388366699,7.889038086,8.585916371,23.2436737409617
0.64138794,0.0365447998,3.3309021,7.671173096,8.363201599,23.4707429827226
0.645385742,0.05090332031,3.32131958,7.628067017,8.319925559,23.5282159208446
0.649414063,0.1011810303,3.316543579,7.886642456,8.556215761,22.8063678288465
0.653411865,0.1251220703,3.35005188,8.221832275,8.879021855,22.1665170377857
0.657409668,0.1658325195,3.383575439,8.583358765,9.227682854,21.5108004399808
0.661407471,0.18019104,3.42906189,8.961639404,9.596974266,20.9348746845502
0.665435791,0.28074646,3.49848938,9.433303833,10.06506173,20.3398250312291
0.669433594,0.3836975098,3.47694397,9.785247803,10.39170042,19.54751978994
0.673431397,0.4435577393,3.414703369,9.892990112,10.47512272,19.0250908561422
0.677429199,0.5129852295,3.32850647,10.00550842,10.55709752,18.3780883511767
0.68145752,0.5584716797,3.25668335,10.20663452,10.72815293,17.6718046353423
0.685455323,0.5776367188,3.187255859,10.25691223,10.75623134,17.236536512958
0.689453125,0.5513000488,3.09866333,10.08451843,10.56423959,17.0566008537569
0.693450928,0.4698944092,3.189651489,9.809188843,10.32544736,17.9936566793847
0.697479248,0.2903289795,3.467376709,9.440490723,10.06130495,20.1589029746471
0.701477051,0.1706085205,3.670883179,9.131637573,9.843337612,21.896477543518
0.705474854,0.13230896,3.704391479,8.774902344,9.525698559,22.885074606428
0.709503174,0.1538543701,3.668487549,8.525894165,9.282905977,23.2776627109504
0.713500977,0.1299133301,3.694824219,8.434921265,9.209587408,23.6527949406405
0.71749878,0.1035766602,3.752288818,8.437316895,9.234647577,23.9743252991888
0.721496582,0.08203125,3.788192749,8.327178955,9.148718095,24.4606469615171
0.725524903,0.07723999023,3.733123779,8.178741455,8.990772545,24.5329979864533
0.729522705,0.09638977051,3.754669189,8.157196045,8.980349605,24.7145853227478
0.733520508,0.15625,3.771438599,8.351119995,9.164571367,24.3005891811044
0.737518311,0.2137145996,3.776229858,8.597717285,9.392887117,23.7051947005384
0.741546631,0.2998962402,3.690032959,8.832351685,9.576884529,22.6627506729842
0.745544434,0.3813018799,3.596664429,8.999954224,9.699513501,21.7655033262759
0.749542237,0.3765106201,3.589477539,9.145996094,9.832362575,21.4117463083911
0.753570557,0.37890625,3.632568359,9.275283813,9.968450865,21.3710626951215
0.75756836,0.3860931396,3.663696289,9.375839233,10.07363389,21.3270852953864
0.761566162,0.3741149902,3.618209839,9.385421753,10.06566172,21.0670796456973
0.765563965,0.3645477295,3.570327759,9.260925293,9.932012517,21.0680660369175
0.769592285,0.3358154297,3.49848938,9.028686523,9.688621176,21.1673113024791
0.773590088,0.3142700195,3.414703369,8.810806274,9.454589994,21.1719962938358
0.777587891,0.2783508301,3.42427063,8.516326904,9.18318749,21.8936380655968
0.781585694,0.3334197998,3.409912109,8.315216064,8.993413565,22.2814503015911
0.785614014,0.3501739502,3.407516479,8.245773315,8.928973509,22.4343541993417
0.789611817,0.3046875,3.45300293,8.267318726,8.964631761,22.6549573608049
0.793609619,0.3262329102,3.47454834,8.475616455,9.165969036,22.2761183227326
0.797607422,0.3765106201,3.464981079,8.892211914,9.550878852,21.2717528654265
0.801635742,0.4651031494,3.414703369,9.433303833,10.04309421,19.8771855114975
0.805633545,0.498626709,3.383575439,9.718215942,10.30247215,19.1731249563105
0.809631348,0.5010223389,3.25668335,9.792434692,10.33193046,18.3732320241947
0.813659668,0.5297393799,3.22555542,9.933685303,10.45767351,17.9651886446772
0.817657471,0.5417175293,3.28302002,9.981567383,10.5215667,18.181470320069
0.821655274,0.5895996094,3.3309021,9.797225952,10.36475629,18.7456823471291
0.825653076,0.6302947998,3.38117981,9.581741333,10.18034456,19.3980013351486
0.829681397,0.5105895996,3.591873169,9.476394653,10.1471331,20.7308895082889
0.833679199,0.4627075195,3.704391479,9.323165894,10.0428102,21.6453308186399
0.837677002,0.4052429199,3.697219849,9.172332764,9.897744428,21.9342069480214
0.841674805,0.35496521,3.670883179,9.179519653,9.892672272,21.7816799679361
0.845703125,0.32862854,3.661300659,9.203460693,9.910439343,21.6810098048368
0.849700928,0.3525695801,3.615814209,9.145996094,9.841120985,21.5565242321082
0.853698731,0.3765106201,3.611022949,9.102905273,9.800210784,21.6209072781743
0.857727051,0.3932800293,3.558349609,9.136413574,9.812776066,21.2614419628816
0.861724854,0.3765106201,3.50328064,9.100509644,9.758791486,21.0380058177376
0.865722656,0.3334197998,3.611022949,9.031082153,9.731962822,21.7802495148812
0.869720459,0.3214569092,3.658905029,8.932907104,9.658558376,22.2609300233753
0.87374878,0.3070831299,3.673278809,8.882629395,9.617088032,22.4547290714298
0.877746582,0.3358154297,3.673278809,8.937698364,9.668929685,22.3278243816777
0.881744385,0.3525695801,3.65171814,8.916152954,9.641428016,22.2564514147355
0.885742188,0.3597564697,3.699615479,8.956848145,9.697510407,22.4267246292607
0.889770508,0.3932800293,3.72833252,9.031082153,9.77832181,22.413333503835
0.893768311,0.4267883301,3.735519409,9.107696533,9.853242597,22.278920630467
0.897766114,0.4172210693,3.687637329,9.038253784,9.770505307,22.1742997941484
0.901763916,0.4124298096,3.599060059,8.980804443,9.68391347,21.8176273472299
0.905792237,0.4387664795,3.534408569,8.949676514,9.632303445,21.5265821881026
0.909790039,0.4651031494,3.536804199,8.913757324,9.601061114,21.6155196272556
0.913787842,0.448348999,3.611022949,8.873062134,9.590189529,22.1190940721673
0.917816162,0.3980712891,3.637359619,8.858688354,9.584633802,22.3026573901147
0.921813965,0.3334197998,3.6277771,8.846725464,9.567470245,22.2827939392906
0.925811768,0.28074646,3.563140869,8.715042114,9.419487804,22.2267687029031
0.929809571,0.2496185303,3.50088501,8.561813354,9.253277969,22.2308950977565
0.933837891,0.2687835693,3.340484619,8.413375854,9.056267187,21.645258986428
0.937835694,0.3022918701,3.22076416,8.456466675,9.054089174,20.8378729033292
0.941833496,0.3262329102,3.1824646,8.549835205,9.128756261,20.4029152378608
0.945831299,0.3430023193,3.09147644,8.501953125,9.053070425,19.9672979575323
0.949859619,0.3430023193,3.0052948,8.451675415,8.976651087,19.5597805362485
0.953857422,0.3310241699,2.97895813,8.566604614,9.075818594,19.1613935141212
0.957855225,0.3334197998,3.0340271,8.717437744,9.236352637,19.1770032725619
0.961883545,0.3406066895,3.12739563,8.930511475,9.468402798,19.2868710672865
0.965881348,0.3525695801,3.261474609,9.155578613,9.725540688,19.5939135828289
0.969879151,0.35496521,3.30696106,9.246551514,9.826530753,19.66584275061
0.973876953,0.3645477295,3.24949646,9.411758423,9.963599696,19.0344615258912
0.977905274,0.4148254395,3.19921875,9.610473633,10.13746932,18.3960469170154
0.981903076,0.47706604,3.12739563,9.802001953,10.29987562,17.6760196060835
0.985900879,0.5129852295,3.113037109,9.933685303,10.42267996,17.3782866022124
0.989898682,0.5249633789,3.086700439,10.03903198,10.51596259,17.0691253327627
0.993927002,0.5632629395,3.01965332,10.19944763,10.65196242,16.4682086775661
0.997924805,0.5848083496,2.99571228,10.18029785,10.62801756,16.3718044121434
1.001953125,0.5704498291,2.92388916,10.07495117,10.50614972,16.1589268066259
1.005950928,0.5560760498,2.89994812,10.12283325,10.5446988,15.9628955251136
1.009979248,0.5393218994,2.96697998,10.05818176,10.50051707,16.412790745729
1.013977051,0.5919952393,3.09387207,9.988754272,10.47366768,17.1812420172581
1.017974854,0.647064209,3.32371521,9.876235962,10.44058483,18.5629088503405
1.021972656,0.8457794189,3.881561279,9.433303833,10.23567692,22.2853026991861
1.026000977,1.190551758,4.966140747,9.136413574,10.46680564,28.324570495169
1.02999878,1.341384888,6.017196655,9.270492554,11.13319367,32.7158809704938
1.033996582,1.044494629,6.036346436,8.875457764,10.78434967,34.0372710759445
1.037994385,0.7260742188,5.327667236,7.630462646,9.334622764,34.8020285224492
1.041992188,0.4938354492,4.846435547,6.677581787,8.265706835,35.8970353889714
1.04598999,0.4004516602,4.721939087,6.196334839,7.800745843,37.2517949602522
1.049987793,0.40284729,4.882339478,5.846786499,7.627872382,39.7967187773143
1.053985596,0.3621520996,4.975723267,5.837203979,7.678666972,40.3904610667308
1.057983399,0.35496521,4.882339478,6.007202148,7.749175229,39.0535413773297
1.061981201,0.3645477295,4.760238647,6.193939209,7.820335668,37.4955667578004
1.065979004,0.4746856689,4.681228638,6.723068237,8.206026722,34.7824675939148
1.070007324,0.6446685791,4.769821167,7.939315796,9.28437003,30.9137676213147
1.074005127,0.8481750488,4.848831177,9.100509644,10.34648928,27.9463808814917
1.07800293,0.9367523193,4.743484497,9.902557373,11.01992707,25.4958733363535
1.082000733,0.8960571289,4.753051758,10.70462036,11.74663,23.8680117077558
1.085998535,0.8840942383,4.664474487,11.04699707,12.02393817,22.8259046781623
1.089996338,0.9032440186,4.530395508,11.23373413,12.14648574,21.8995156407633
1.093994141,0.8577575684,4.403503418,11.33430481,12.18987514,21.1765341604422
1.098022461,0.7978973389,4.314926147,11.17149353,12.00239541,21.0698250053119
1.102020264,0.6997375488,4.283798218,10.98474121,11.81122768,21.2654073037473
1.106018067,0.6662139893,4.120986938,10.78842163,11.56790455,20.8696543837393
1.110015869,0.6949462891,4.070709229,10.66871643,11.44006706,20.8442690458181
1.114013672,0.7619781494,4.176055908,10.84828186,11.64926062,21.0070295140677
1.118041992,0.8098602295,4.274215698,11.19543457,12.01093455,20.8461841233383
1.122039795,0.7404327393,4.358016968,11.12361145,11.96976542,21.3513082002735
1.126037598,0.6422729492,4.439422607,10.6950531,11.59763547,22.506415133743
1.130035401,0.6087493896,4.456176758,10.26168823,11.20403197,23.4363302620572
1.134033203,0.6063537598,4.441818237,9.768493652,10.74806412,24.4102169563159
1.138061524,0.5560760498,4.403503418,9.112472534,10.13593699,25.7499602391248
1.142059326,0.4651031494,4.334075928,8.583358765,9.626763878,26.7572285307964
1.146057129,0.3884887695,4.276611328,8.128463745,9.193054489,27.7231832288695
1.150054932,0.3214569092,4.223937988,7.764541626,8.844947334,28.5257567076762
1.154052735,0.2639923096,4.195205688,7.522735596,8.617481857,29.1321114184003
1.158081055,0.2232818604,4.214355469,7.386260986,8.506908849,29.696384759483
1.162078858,0.23046875,4.202392578,7.292877197,8.420170844,29.9395737154423
1.16607666,0.1873779297,4.142532349,7.276123047,8.374822466,29.6460943438911
1.170074463,0.07005310059,4.144927979,7.307250977,8.401264918,29.562291517756
1.174102783,-0.004165649414,4.173660278,7.376678467,8.475543798,29.5007986704229
1.178100586,0.0006256103516,4.171264648,7.522735596,8.601802137,29.0078309899825
1.182098389,-0.00895690918,4.173660278,7.738204956,8.792004111,28.3405291213233
1.186096192,0.01020812988,4.156906128,7.987197876,9.00418251,27.4945289686983
1.190124512,0.04371643066,4.130569458,8.257751465,9.233307881,26.574130603108
1.194122315,0.06527709961,4.109024048,8.473220825,9.417208232,25.8700459057782
