Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.316833496,0.2280731201,2.97895813,9.198669434,9.671697278
0.320831299,0.2615966797,2.9478302,9.234588623,9.697203862
0.324829102,0.28074646,2.9190979,9.251342773,9.705013871
0.328857422,0.3046875,2.92149353,9.263305664,9.717859371
0.332855225,0.3310241699,2.911911011,9.265701294,9.718128585
0.336853028,0.3501739502,2.89994812,9.225006104,9.676417648
0.34085083,0.3070831299,2.785018921,9.191482544,9.609057279
0.344879151,0.2783508301,2.694046021,9.162750244,9.554650971
0.348876953,0.2639923096,2.62461853,9.100509644,9.475103701
0.352874756,0.2735595703,2.59588623,8.992767334,9.363937445
0.356903076,0.2615966797,2.591094971,8.882629395,9.256528017
0.360900879,0.2639923096,2.586303711,8.803619385,9.179453856
0.364898682,0.2783508301,2.579116821,8.779678345,9.154893478
0.368896485,0.3022918701,2.536026001,8.803619385,9.166598198
0.372924805,0.3142700195,2.492935181,8.892211914,9.240396322
0.376922608,0.3190612793,2.457015991,9.011917114,9.346302892
0.38092041,0.3070831299,2.435470581,9.110076904,9.435004939
0.384918213,0.2951202393,2.406738281,9.165145874,9.480473828
0.388946533,0.2759552002,2.375610352,9.203460693,9.509120072
0.392944336,0.2783508301,2.366043091,9.253738403,9.555486044
0.396942139,0.2424468994,2.325332642,9.251342773,9.542185049
0.400939942,0.2280731201,2.287033081,9.222610474,9.504687349
0.404968262,0.1993408203,2.275054932,9.184310913,9.4639938
0.408966065,0.1706085205,2.260696411,9.110076904,9.387936767
0.412963867,0.1299133301,2.253509521,9.028686523,9.306576329
0.41696167,0.1179351807,2.234359741,8.978408813,9.253004754
0.42098999,0.1035766602,2.212814331,8.980804443,9.249979667
0.424987793,0.06048583984,2.215209961,9.007125854,9.275727997
0.428985596,0.01737976074,2.200836182,9.057418823,9.320988021
0.432983399,0.0006256103516,2.188873291,9.129241943,9.387983017
0.437011719,0.0006256103516,2.198440552,9.181915283,9.441435776
0.441009522,0.0078125,2.210418701,9.167541504,9.430261348
0.445007324,-0.01373291016,2.217605591,9.131637573,9.397061664
0.449035645,-0.04965209961,2.210418701,9.043045044,9.309408135
0.453033447,-0.04006958008,2.179290771,9.035858154,9.295033428
0.45703125,-0.06640625,2.136199951,9.011917114,9.261879404
0.461029053,-0.0951385498,2.145767212,9.016708374,9.269002005
0.465057373,-0.1286621094,2.179290771,9.047836304,9.307481076
0.469055176,-0.1334533691,2.258300781,9.090927124,9.368174219
0.473052979,-0.1454162598,2.310974121,9.081359863,9.371917853
0.477050781,-0.1813354492,2.409133911,9.167541504,9.480539329
0.481079102,-0.2340087891,2.555175781,9.201065063,9.552134928
0.485076905,-0.2794952393,2.679672241,9.102905273,9.493242087
0.489074707,-0.3417510986,2.792205811,8.973617554,9.404202204
0.49307251,-0.358505249,2.87840271,8.873062134,9.33514648
0.49710083,-0.3465270996,2.89755249,8.808410645,9.279223542
0.501098633,-0.3177947998,2.916702271,8.882629395,9.354637921
0.505096436,-0.3058319092,2.96937561,8.987976074,9.470714787
0.509094239,-0.2675170898,3.0340271,9.083740234,9.580773585
0.513122559,-0.2364044189,3.06993103,9.131637573,9.6367613
0.517120362,-0.2364044189,3.10345459,9.174728394,9.688289763
0.521118164,-0.1932983398,3.139373779,9.301620483,9.819021112
0.525115967,-0.1334533691,3.20640564,9.390213013,9.923454406
0.529144287,-0.111907959,3.20640564,9.320770264,9.857500638
0.53314209,-0.1597900391,3.285415649,9.241760254,9.809669792
0.537139893,-0.2124633789,3.29977417,9.047836304,9.633119538
0.541137696,-0.1932983398,3.23274231,8.853897095,9.427591466
0.545166016,-0.1669616699,3.22795105,8.770111084,9.346785148
0.549163819,-0.0951385498,3.235137939,8.789260864,9.366230585
0.553161621,0.02456665039,3.20161438,8.817993164,9.381254799
0.557159424,0.07005310059,3.184860229,8.813201904,9.371273655
0.561187744,0.08442687988,3.18006897,8.959243774,9.507261202
0.565185547,0.08442687988,3.16809082,9.059799194,9.598119023
0.56918335,0.1227264404,3.15612793,9.258529663,9.782462717
0.573181153,0.23046875,3.10345459,9.438095093,9.937916543
0.577209473,0.3382110596,3.014862061,9.497940063,9.970689315
0.581207276,0.4052429199,2.9478302,9.620056152,10.06972716
0.585205078,0.3956756592,2.9478302,9.651168823,10.09907529
0.589202881,0.3693389893,2.986129761,9.689483643,10.1459093
0.593231201,0.3094787598,3.10824585,9.612869263,10.10763201
0.597229004,0.2280731201,3.17767334,9.433303833,9.956748787
0.601226807,0.1706085205,3.263870239,9.215423584,9.777831459
0.605255127,0.1466674805,3.26864624,8.930511475,9.511024908
0.60925293,0.1825866699,3.237533569,8.695892334,9.280813811
0.613250733,0.2161102295,3.22076416,8.509140015,9.100851015
0.617248535,0.1634368896,3.25668335,8.339157104,8.954006884
0.621276856,0.07963562012,3.25668335,8.164367676,8.79029168
0.625274658,0.03175354004,3.21836853,8.128463745,8.742472599
0.629272461,0.01260375977,3.20640564,8.173950195,8.780356358
0.633270264,-0.04725646973,3.22076416,8.185928345,8.796873184
0.637298584,-0.06161499023,3.22315979,8.300842285,8.904860363
0.641296387,-0.02810668945,3.266265869,8.542663574,9.145839691
0.64529419,0.03414916992,3.25668335,8.829956055,9.411443913
0.649291992,0.1442718506,3.215988159,9.299224854,9.840679706
0.653320313,0.2017364502,3.125,9.742156982,10.23308093
0.657318115,0.2448425293,3.10585022,10.07495117,10.54565762
0.661315918,0.25440979,3.14414978,10.18507385,10.66236988
0.665313721,0.2879333496,3.12739563,10.16113281,10.63541861
0.669342041,0.2615966797,3.14894104,10.0198822,10.5062982
0.673339844,0.2232818604,3.15133667,9.821166992,10.31678723
0.677337647,0.1849822998,3.19682312,9.742156982,10.25492658
0.681335449,0.1490631104,3.24710083,9.622436523,10.15663174
0.68536377,0.1203308105,3.285415649,9.548217773,10.09836116
0.689361572,0.1035766602,3.338088989,9.548217773,10.11543518
0.693359375,0.1347045898,3.30696106,9.488372803,10.04904748
0.697387696,0.18019104,3.29737854,9.469207764,10.02851284
0.701385498,0.2352600098,3.32611084,9.507522583,10.07528393
0.705383301,0.2352600098,3.29977417,9.179519653,9.757429882
0.709381104,0.18019104,3.239929199,8.717437744,9.301791809
0.713409424,0.1371002197,3.22555542,8.473220825,9.067440399
0.717407227,0.1083679199,3.21836853,8.384643555,8.981753011
0.72140503,0.05569458008,3.163314819,8.197891235,8.787211346
0.725402832,0.05569458008,3.163314819,8.135650635,8.729173717
0.729431153,0.04132080078,3.16809082,8.097335815,8.695133936
0.733428955,0.02456665039,3.14175415,7.939315796,8.538381461
0.737426758,0.04371643066,3.125,7.970443726,8.561279654
0.741424561,0.02217102051,3.10105896,8.003967285,8.583737562
0.745452881,0.01737976074,3.113037109,8.130859375,8.706444526
0.749450684,0.07005310059,3.160919189,8.458862305,9.03043017
0.753448487,0.15625,3.1824646,8.758132935,9.319731085
0.757446289,0.2400512695,3.12979126,9.014312744,9.545210956
0.76147461,0.2951202393,3.13218689,9.251342773,9.771644374
0.765472412,0.37890625,3.1537323,9.634414673,10.14453269
0.769470215,0.4124298096,3.12260437,9.821166992,10.31387791
0.773468018,0.4387664795,3.065139771,9.938476562,10.40965486
0.777496338,0.4674987793,3.125,10.14198303,10.62280565
0.781494141,0.4603118896,3.338088989,10.30239868,10.83947156
0.785491944,0.424407959,3.421875,10.22817993,10.7937489
0.789489746,0.4196166992,3.462585449,10.18746948,10.76801331
0.793518067,0.4267883301,3.517654419,10.26408386,10.85852008
0.797515869,0.4076385498,3.639755249,10.09649658,10.74026213
0.801513672,0.3621520996,3.718765259,9.751724243,10.44301177
0.805541992,0.2663879395,3.723556519,9.406967163,10.12061593
0.809539795,0.2280731201,3.690032959,9.011917114,9.74079107
0.813537598,0.18019104,3.795379639,8.552230835,9.358313292
0.817535401,0.1634368896,3.766647339,8.221832275,9.045046697
0.821563721,0.1586456299,3.72833252,7.915374756,8.75093077
0.825561524,0.1514587402,3.704391479,7.735809326,8.578356598
0.829559326,0.1658325195,3.625396729,7.663986206,8.47984
0.833557129,0.20652771,3.512863159,7.671173096,8.439772386
0.837585449,0.2328643799,3.436248779,7.778900146,8.507250965
0.841583252,0.3382110596,3.37878418,8.109313965,8.791560853
0.845581055,0.37890625,3.338088989,8.341552734,8.992658676
0.849578858,0.4339752197,3.22315979,8.511535645,9.111714029
0.853607178,0.4866485596,3.1824646,8.849121094,9.416573256
0.857604981,0.5177764893,3.136978149,9.332748413,9.859458268
0.861602783,0.5919952393,3.05078125,9.742156982,10.22581768
0.865600586,0.5991821289,2.96937561,10.07495117,10.52049675
0.869628906,0.6614227295,2.98135376,10.38380432,10.82355498
0.873626709,0.6279144287,3.00289917,10.42210388,10.86425006
0.877624512,0.5872039795,3.07472229,10.23535156,10.70332412
0.881622315,0.5369262695,3.163314819,10.03184509,10.53246251
0.885650635,0.4722900391,3.163314819,9.770889282,10.28104547
0.889648438,0.4196166992,3.160919189,9.483581543,10.00528896
0.89364624,0.3693389893,3.11781311,9.375839233,9.887544246
0.897644043,0.3477783203,3.1824646,9.375839233,9.90734031
0.901672364,0.3310241699,3.239929199,9.296829224,9.850774174
0.905670166,0.2879333496,3.28062439,9.064590454,9.64428339
0.909667969,0.2927246094,3.3021698,8.691101074,9.30189502
0.913665772,0.2711639404,3.292602539,8.427734375,9.052152675
0.917694092,0.2568054199,3.25189209,8.267318726,8.887593043
0.921691895,0.2376556396,3.24710083,8.128463745,8.756258725
0.925689697,0.2376556396,3.311752319,8.130859375,8.782656648
0.9296875,0.2256774902,3.314147949,8.145217896,8.796538042
0.933715821,0.20652771,3.259078979,8.025512695,8.664473643
0.937713623,0.1682281494,3.290206909,7.980026245,8.633341247
0.941711426,0.1514587402,3.32611084,8.068603516,8.728591854
0.945709229,0.18019104,3.35244751,8.126068115,8.792289584
0.949737549,0.2017364502,3.333297729,8.193099976,8.847511433
0.953735352,0.2161102295,3.309356689,8.267318726,8.907699155
0.957733155,0.2520141602,3.2447052,8.343933105,8.956162272
0.961730957,0.3597564697,3.24710083,8.626449585,9.224354772
0.965759278,0.4794616699,3.2447052,9.325561523,9.885549709
0.96975708,0.5249633789,3.1824646,9.804397583,10.32133128
0.973754883,0.5608673096,3.136978149,10.29760742,10.77942126
0.977752686,0.6183319092,3.07711792,10.77166748,11.21961717
0.981781006,0.647064209,3.07232666,10.93685913,11.37861023
0.985778809,0.6542510986,3.14414978,10.68547058,11.15764329
0.989776612,0.6518554688,3.3309021,10.29521179,10.84025877
0.993774414,0.6302947998,3.563140869,10.02467346,10.65773533
0.997802735,0.5417175293,3.596664429,9.778060913,10.43263764
1.001800537,0.4579162598,3.594268799,9.557800293,10.22154597
1.00579834,0.4220123291,3.704391479,9.531463623,10.23471589
1.009796143,0.3932800293,3.790588379,9.526672363,10.26063915
1.013824463,0.3525695801,3.857620239,9.454849243,10.2176178
1.017822266,0.3262329102,3.912689209,9.292037964,10.08749395
1.021820069,0.3238372803,3.807342529,9.090927124,9.861322614
1.025848389,0.3262329102,3.670883179,8.892211914,9.625655507
1.029846192,0.32862854,3.615814209,8.738983154,9.463188452
1.033843994,0.3166656494,3.543991089,8.449279785,9.167904824
1.037841797,0.2663879395,3.464981079,8.130859375,8.84239394
1.041870117,0.2113189697,3.40272522,7.793273926,8.506368973
1.04586792,0.1969451904,3.37399292,7.582580566,8.301695229
1.049865723,0.2185058594,3.39793396,7.565826416,8.296711961
1.053863526,0.3118743896,3.464981079,7.877075195,8.611136577
1.057891846,0.3573608398,3.589477539,8.219436646,8.976145862
1.061889649,0.3765106201,3.747497559,8.549835205,9.342653811
1.065887451,0.3765106201,3.879180908,8.839538574,9.660602826
1.069885254,0.4220123291,4.030014038,9.189086914,10.04282957
1.073913574,0.4100341797,4.046768188,9.313598633,10.16304975
1.077911377,0.4076385498,4.044372559,9.342315674,10.18832571
1.08190918,0.4459533691,4.013244629,9.428512573,10.25679561
1.085906983,0.4866485596,3.917480469,9.545822144,10.32986933
1.089935303,0.4890441895,3.869598389,9.450057983,10.22333369
1.093933106,0.4746856689,3.809738159,9.289642334,10.0517106
1.097930908,0.4938354492,3.812133789,9.299224854,10.06239635
1.101928711,0.5010223389,3.776229858,9.318374634,10.06692809
1.105957031,0.5177764893,3.764251709,9.337539673,10.08103817
1.109954834,0.4962310791,3.769042969,9.361480713,10.10392257
1.113952637,0.4938354492,3.711578369,9.308807373,10.03362258
1.11795044,0.5105895996,3.704391479,9.339920044,10.0606821
1.12197876,0.5105895996,3.718765259,9.471603394,10.18828679
1.125976563,0.5345306396,3.65171814,9.524276733,10.21433383
1.129974365,0.522567749,3.608627319,9.603286743,10.27221419
1.133972168,0.522567749,3.534408569,9.648773193,10.28902061
1.138000489,0.5249633789,3.443435669,9.586532593,10.19972759
1.141998291,0.5129852295,3.316543579,9.505126953,10.08018123
1.145996094,0.4890441895,3.189651489,9.442871094,9.97902076
1.149993897,0.4698944092,3.13218689,9.299224854,9.823796534
1.154022217,0.5010223389,3.28062439,9.217819214,9.797025611
1.15802002,0.572845459,3.532012939,9.098114014,9.776448534
1.162017822,0.7356414795,3.924667358,8.676727295,9.551428103
1.166015625,1.034927368,4.669265747,8.164367676,9.462030269
1.170043946,1.312652588,5.523986816,8.300842285,10.05691154
1.174041748,1.358139038,5.847213745,8.288879395,10.23425483
1.178039551,1.161819458,5.430618286,7.764541626,9.546179659
1.182037354,0.9607086182,4.932617188,7.086990356,8.687871182
1.186065674,0.8673248291,4.697998047,6.689544678,8.220306929
1.190063477,0.9080352783,4.788970947,6.723068237,8.304120503
1.19406128,0.9870452881,4.975723267,7.108535767,8.732889623
1.198059082,1.039703369,5.057128906,7.848342896,9.394254738
1.202087403,1.063659668,5.054733276,8.430130005,9.88679889
1.206085205,1.078018188,5.009231567,8.794052124,10.17791122
1.210083008,1.147445679,4.973327637,9.167541504,10.4925896
1.214080811,1.192932129,4.815307617,9.548217773,10.76005284
1.218109131,1.164215088,4.554336548,9.761306763,10.83422761
1.222106934,1.137878418,4.255065918,9.993545532,10.92114031
1.226104737,1.140274048,4.109024048,10.33592224,11.18103717
1.230102539,1.152236938,4.137741089,10.62081909,11.45645449
1.23413086,1.087600708,4.180847168,10.80757141,11.63898441
1.238128662,0.9463348389,4.262252808,10.90093994,11.74277822
1.242126465,0.8146514893,4.338867188,10.92010498,11.77871463
1.246124268,0.6734008789,4.324493408,10.85545349,11.7045112
1.250152588,0.5800170898,4.245483398,10.77166748,11.5926429
1.254150391,0.5560760498,4.197601318,10.70222473,11.50941752
1.258148194,0.5417175293,4.341262817,10.61604309,11.48217713
1.262176514,0.5465087891,4.599822998,10.26887512,11.26529359
1.266174317,0.5536804199,4.657287598,9.782852173,10.84901315
1.270172119,0.5321350098,4.566314697,9.162750244,10.25136038
1.274169922,0.5441131592,4.417877197,8.499557495,9.594590959
1.278198242,0.572845459,4.286193848,8.023117065,9.114275455
1.282196045,0.5824127197,4.171264648,7.709472656,8.784908763
1.286193848,0.5417175293,4.109024048,7.513153076,8.58050148
1.290191651,0.50340271,4.073104858,7.426956177,8.485474384
1.294219971,0.4651031494,4.061126709,7.441329956,8.490139139
1.298217774,0.3932800293,4.061126709,7.467666626,8.509610106
1.302215576,0.3118743896,4.087463379,7.508361816,8.554537958
1.306213379,0.2017364502,4.125778198,7.599349976,8.649442952
1.310241699,0.1131591797,4.166473389,7.752578735,8.801976059
1.314239502,0.1299133301,4.231124878,7.982421875,9.035394524
1.318237305,0.1658325195,4.279006958,8.291259766,9.331794547
1.322235108,0.2280731201,4.326889038,8.585754395,9.61712871
1.326263428,0.2998962402,4.348434448,8.868270874,9.881550901
1.330261231,0.3765106201,4.341262817,9.229797363,10.20673711
1.334259033,0.4890441895,4.252670288,9.811584473,10.70474468
1.338256836,0.5895996094,4.106628418,10.34069824,11.1419058
1.342285156,0.6829681396,3.946212769,10.61364746,11.34409772
1.346282959,0.7284698486,3.783401489,10.786026,11.45352138
1.350280762,0.7380371094,3.572723389,10.87939453,11.47476695
1.354278565,0.721282959,3.35484314,10.90093994,11.42828566
1.358306885,0.7164916992,3.22555542,10.85545349,11.34717756
1.362304688,0.6757965088,3.16809082,10.71180725,11.19090322
1.36630249,0.6087493896,3.12020874,10.32873535,10.80689837
1.370300293,0.5345306396,3.136978149,9.919326782,10.41726446
1.374328614,0.4627075195,3.160919189,9.572158813,10.09117103
1.378326416,0.4076385498,3.16809082,9.215423584,9.753307155
1.382324219,0.3573608398,3.16809082,8.875457764,9.430708178
1.386322022,0.3046875,3.184860229,8.552230835,9.131090921
1.390350342,0.2496185303,3.20161438,8.279296875,8.880281572
1.394348145,0.2113189697,3.211196899,8.075790405,8.693378624
1.398345947,0.1825866699,3.22076416,7.932144165,8.563035135
1.40234375,0.1658325195,3.213592529,7.850738525,8.484619777
1.406372071,0.1610412598,3.22315979,7.836364746,8.47486317
1.410369873,0.1610412598,3.22555542,7.869888306,8.506778709
1.414367676,0.1730041504,3.213592529,7.934524536,8.562347049
1.418365479,0.1993408203,3.20401001,8.035079956,8.652625428
1.422393799,0.2280731201,3.20401001,8.176345825,8.784664396
1.426391602,0.2496185303,3.19442749,8.363098145,8.955896771
1.430389405,0.2927246094,3.187255859,8.607299805,9.18313114
1.434387207,0.3358154297,3.1824646,8.861083984,9.421234649
1.438415528,0.37890625,3.15852356,9.148391724,9.68570659
1.44241333,0.4411621094,3.15133667,9.579345703,10.09402848
1.446411133,0.522567749,3.13218689,10.03903198,10.52928463
1.450439453,0.5872039795,3.10585022,10.40774536,10.87714474
1.454437256,0.6279144287,3.0962677,10.63519287,11.09452467
1.458435059,0.647064209,3.09387207,10.73814392,11.19367997
1.462432862,0.6494598389,3.09387207,10.73335266,11.18922257
1.466461182,0.6350860596,3.086700439,10.58970642,11.04866218
1.470458985,0.5848083496,3.09147644,10.27366638,10.74464743
1.474456787,0.5129852295,3.11541748,9.902557373,10.39372996
1.47845459,0.4674987793,3.13458252,9.584136963,10.09454526
1.48248291,0.424407959,3.1537323,9.289642334,9.81955214
1.486480713,0.37890625,3.16569519,9.028686523,9.575091452
1.490478516,0.32862854,3.17527771,8.774902344,9.337520891
1.494476319,0.2975006104,3.19921875,8.540267944,9.124674448
1.498504639,0.2663879395,3.20640564,8.341552734,8.940553768
1.502502442,0.2376556396,3.211196899,8.188323975,8.798688268
1.506500244,0.2232818604,3.23034668,8.094940186,8.718546385
1.510498047,0.2113189697,3.22555542,8.063812256,8.6875734
1.514526367,0.2208862305,3.211196899,8.087753296,8.704730302
1.51852417,0.2280731201,3.20880127,8.154800415,8.766367135
1.522521973,0.2472229004,3.20640564,8.260147095,8.864095347
1.526519776,0.2711639404,3.189651489,8.399002075,8.988361495
1.530548096,0.3022918701,3.187255859,8.576171875,9.154272462
1.534545899,0.32862854,3.184860229,8.760528564,9.32728214
1.538543701,0.3525695801,3.17048645,8.947280884,9.498953882
1.542541504,0.3980712891,3.16809082,9.165145874,9.705419058
1.546569824,0.4507293701,3.15612793,9.485977173,10.00740043
1.550567627,0.5105895996,3.139373779,9.845108032,10.34613559
1.55456543,0.5608673096,3.125,10.14437866,10.62961032
1.55859375,0.5943908691,3.10824585,10.36225891,10.83470823
1.562591553,0.6063537598,3.10345459,10.45083618,10.91874865
1.566589356,0.6015777588,3.10824585,10.39097595,10.86257195
1.570587158,0.5704498291,3.10345459,10.19226074,10.66953712
1.574615479,0.5177764893,3.11541748,9.892990112,10.384853
1.578613281,0.4698944092,3.13458252,9.608078003,10.11738955
1.582611084,0.4339752197,3.14654541,9.380630493,9.903802853
1.586608887,0.4052429199,3.160919189,9.167541504,9.70564007
1.590637207,0.3741149902,3.160919189,8.973617554,9.521406627
1.59463501,0.3406066895,3.16809082,8.813201904,9.371517496
1.598632813,0.3190612793,3.17767334,8.652786255,9.223346352
1.602630615,0.2998962402,3.1824646,8.525894165,9.105431895
1.606658936,0.28074646,3.1824646,8.427734375,9.012968778
1.610656739,0.2663879395,3.19682312,8.353515625,8.948288322
1.614654541,0.2711639404,3.19203186,8.327178955,8.922135766
1.618652344,0.2711639404,3.19442749,8.281692505,8.88055897
1.622680664,0.2663879395,3.17527771,8.274505615,8.866836767
1.626678467,0.2735595703,3.16809082,8.379852295,8.962899016
1.63067627,0.3070831299,3.17527771,8.588150024,9.161496026
1.634678143,0.3358154297,3.187255859,8.817993164,9.382343809
1.638706464,0.3621520996,3.1824646,8.997558594,9.550669909
1.642704267,0.3932800293,3.163314819,9.122055054,9.662976675
1.646702069,0.4363708496,3.14654541,9.304016113,9.831372405
1.650699872,0.4794616699,3.12979126,9.584136963,10.09361968
1.654728192,0.52734375,3.11781311,9.881011963,10.37464445
1.658725995,0.5584716797,3.10585022,10.13002014,10.61016043
1.662723798,0.572845459,3.10345459,10.26168823,10.73600613
1.666752118,0.5656585693,3.113037109,10.24014282,10.71781203
1.670749921,0.5465087891,3.110641479,10.06536865,10.54923734
1.674747724,0.5129852295,3.12020874,9.802001953,10.29942225
1.678745526,0.4722900391,3.139373779,9.553009033,10.06671283
