Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Angle (deg)
0,0.2328643799,4.642929077,8.631240845,9.803536849,28.2680628843131
0.003997802,0.2496185303,4.630950928,8.686309814,9.8468266,28.0536953158037
0.008026123,0.2328643799,4.635742188,8.700668335,9.86133667,28.0403127892167
0.012054443,0.2232818604,4.638137817,8.683914185,9.847463773,28.0991120762566
0.016082763,0.2280731201,4.630950928,8.631240845,9.797757007,28.2067243149654
0.020111084,0.2280731201,4.628555298,8.554626465,9.729191922,28.4074722151634
0.024139404,0.23046875,4.623764038,8.521102905,9.697499907,28.4765863541781
0.028167724,0.2280731201,4.616592407,8.535476685,9.70666292,28.3991178175799
0.032165527,0.2256774902,4.607009888,8.564208984,9.727340128,28.2691822627398
0.036193847,0.2520141602,4.609405518,8.569000244,9.733339383,28.2662033480927
0.040222168,0.2735595703,4.592651367,8.576171875,9.732317578,28.1575048519415
0.04421997,0.3358154297,4.547149658,8.561813354,9.700205665,27.9543788319846
0.048248291,0.4315795898,4.489700317,8.540267944,9.658149225,27.7012494318793
0.052276611,0.52734375,4.444213867,8.518722534,9.62277309,27.5061203360501
0.056274414,0.6183319092,4.403503418,8.468444824,9.564922082,27.4116618965833
0.060302734,0.8840942383,4.252670288,8.427734375,9.481220064,26.6498058988947
0.064300537,1.058868408,4.128173828,8.449279785,9.463263198,25.8636842639096
0.068328857,1.128295898,4.077896118,8.592941284,9.57814848,25.1981412558575
0.07232666,1.125900269,4.010848999,8.703063965,9.648724449,24.5625855012795
0.07635498,1.068435669,3.881561279,8.667160034,9.556554599,23.9643054010313
0.080352783,0.967880249,3.733123779,8.645614624,9.46676595,23.2248132624027
0.084381103,0.8242340088,3.560745239,8.664764404,9.404063512,22.2494048669894
0.088378906,0.5608673096,3.237533569,8.738983154,9.336274542,20.2898390783678
0.092407226,0.3382110596,2.964584351,8.825180054,9.315951378,18.5557163292594
0.096405029,0.1849822998,2.811355591,8.877853394,9.314194522,17.5678875609597
0.100433349,0.1371002197,2.739532471,8.841934204,9.257625781,17.2128154872888
