Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.033721923,0.6279144287,4.645324707,8.583358765,9.779947129
1.037719726,0.6207275391,4.659683228,8.561813354,9.767425371
1.041717529,0.6111450195,4.676437378,8.554626465,9.768531043
1.045715332,0.6207275391,4.683624268,8.561813354,9.778869407
1.049743652,0.6446685791,4.697998047,8.571395874,9.795693465
1.053741455,0.6518554688,4.693206787,8.564208984,9.787583002
1.057739257,0.6446685791,4.674057007,8.525894165,9.744397251
1.06173706,0.6255187988,4.657287598,8.485198975,9.699494996
1.06576538,0.6207275391,4.659683228,8.451675415,9.671027235
1.069763183,0.6207275391,4.662078857,8.444488525,9.665902359
1.073760986,0.6039581299,4.662078857,8.466049194,9.683683889
1.077758789,0.5895996094,4.662078857,8.473220825,9.689070034
1.081787109,0.5800170898,4.659683228,8.489990234,9.702010193
1.085784912,0.5704498291,4.662078857,8.492385864,9.704690101
1.089782714,0.5704498291,4.647720337,8.492385864,9.697800524
1.093780517,0.5656585693,4.645324707,8.511535645,9.71314832
1.097808837,0.5632629395,4.647720337,8.537872314,9.737239502
1.10180664,0.5584716797,4.654891968,8.566604614,9.765583673
1.105804443,0.5656585693,4.652496338,8.580963135,9.777454685
1.109802246,0.5824127197,4.659683228,8.580963135,9.781859776
1.113830566,0.5991821289,4.662078857,8.561813354,9.767223066
1.117828369,0.6063537598,4.662078857,8.542663574,9.750884324
1.121826171,0.6087493896,4.657287598,8.513931274,9.723575954
1.125823974,0.5680541992,4.796157837,5.420623779,7.260094884
1.129852294,0.453125,4.700378418,4.714324951,6.672611129
1.133850097,0.3597564697,4.489700317,5.988052368,7.492903631
1.1378479,0.3645477295,4.578277588,8.030303955,9.250908189
1.141845703,0.6350860596,4.678833008,10.32154846,11.35029406
1.145874023,0.943939209,4.669265747,11.83947754,12.76190786
1.149871826,1.008590698,4.616592407,11.7293396,12.64545721
1.153869628,0.9535217285,4.506454468,10.80278015,11.74382368
1.157867431,0.8074798584,4.547149658,10.07015991,11.07866032
1.161895752,0.6997375488,4.623764038,9.641601562,10.71584375
1.165893554,0.6302947998,4.616592407,9.399780273,10.49123759
1.169891357,0.5872039795,4.580673218,9.143600464,10.24367147
1.17388916,0.5608673096,4.623764038,8.746170044,9.909049221
1.17791748,0.5656585693,4.650100708,8.377456665,9.59818662
1.181915283,0.5848083496,4.638137817,8.205078125,9.443390824
1.185913085,0.6135406494,4.628555298,7.869888306,9.150688401
1.189910888,0.6183319092,4.630950928,7.695114136,9.002378708
1.193939209,0.5632629395,4.614196777,7.783691406,9.066086749
1.197937011,0.5201721191,4.645324707,7.953689575,9.225551394
1.201934814,0.5081939697,4.664474487,8.039871216,9.308872785
1.205932617,0.5297393799,4.666870117,8.006362915,9.282356793
1.209960937,0.572845459,4.676437378,7.932144165,9.225840315
1.21395874,0.5800170898,4.671661377,7.956085205,9.244464919
