Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.276733399,-0.1334533691,3.30696106,7.850738525,8.519853088
0.280731202,-0.09274291992,3.30696106,8.109313965,8.758171366
0.284759522,-0.09274291992,3.469772339,8.109313965,8.820935002
0.288757325,-0.1262664795,3.560745239,8.008758545,8.765561209
0.292755127,-0.1262664795,3.584686279,8.099731445,8.858417942
0.29675293,-0.07838439941,3.673278809,8.214645386,8.998862158
0.30078125,-0.1071166992,3.807342529,8.229019165,9.067749861
0.304779053,-0.1837310791,3.862411499,8.279296875,9.137764302
0.308776856,-0.1502075195,3.855239868,8.540267944,9.371318653
0.312774659,-0.1478118896,3.706787109,8.557022095,9.326561326
0.316772461,-0.06880187988,3.599060059,8.207473755,8.962175653
0.320800782,-0.05204772949,3.60383606,8.286483765,9.036379612
0.324798584,-0.1262664795,3.713973999,8.454071045,9.234763848
0.328796387,-0.1262664795,3.663696289,8.468444824,9.227847607
0.33279419,-0.02331542969,3.692428589,8.557022095,9.319721006
0.33682251,-0.01373291016,3.642150879,8.492385864,9.240458283
0.340820313,0.04371643066,3.673278809,8.358306885,9.129960696
0.344818116,0.1275177002,5.298934937,8.439712524,9.966128622
0.348815918,1.666992188,14.31790161,6.962478638,16.00803793
0.352844239,5.181686401,26.35594177,2.245910645,26.95421405
0.356842041,4.935073853,34.85057068,0.7327728271,35.20588284
0.360839844,0.1418914795,33.93359375,7.989593506,34.86176304
0.364837647,-2.374420166,29.10687256,12.25367737,31.6701833
0.36883545,-1.921920776,24.23707581,15.71807861,28.95147006
0.37286377,-0.6793212891,20.30818176,16.97503662,26.47707673
0.376861573,1.063659668,17.38008118,16.19691467,23.7810563
0.380859375,2.500167847,14.8326416,15.11714172,21.32571382
0.384857178,2.260757446,12.84306335,10.82911682,16.95066582
0.388885498,1.738815308,11.41612244,6.220275879,13.11652249
0.392883301,1.394058228,10.26451111,3.316116333,10.87659019
0.396881104,1.147445679,9.13444519,1.525253296,9.331726429
0.400878907,0.7284698486,8.016357422,0.9530334473,8.105610858
0.404907227,0.4794616699,6.888687134,1.553985596,7.078048117
0.40890503,0.4363708496,5.650878906,3.050354004,6.436420704
0.412902832,0.37890625,4.733901978,3.917053223,6.156029876
0.416900635,-0.3082275391,2.92628479,6.093383789,6.766644138
0.420898438,-0.006561279297,1.226394653,11.54498291,11.60994045
0.424926758,0.5057983398,1.410751343,12.97192383,13.05821041
0.428924561,0.32862854,1.154571533,16.14663696,16.19119876
0.432922364,0.1777954102,1.377227783,14.72927856,14.7945941
0.436920166,0.4339752197,1.542434692,12.90010071,12.99923219
0.440948487,0.522567749,2.282241821,10.87939453,11.12847385
0.444946289,0.2711639404,3.24949646,9.038253784,9.608474832
0.448944092,0.1011810303,4.056350708,6.651245117,7.791230986
0.452941895,0.1083679199,4.563919067,5.10697937,6.849988259
0.456970215,0.09161376953,4.774612427,4.740661621,6.728981313
0.460968018,-0.006561279297,4.920654297,4.85798645,6.914688287
0.464965821,-0.001770019531,4.954177856,5.33203125,7.278354115
0.468963623,0.1179351807,5.083465576,6.569839478,8.307726628
0.472961426,0.1873779297,5.105010986,8.240982056,9.695877108
0.476989746,0.3645477295,5.212738037,9.562591553,10.89718726
0.480987549,0.5489044189,5.282180786,10.73574829,11.97743801
0.484985352,0.6997375488,5.282180786,11.14755249,12.3555248
0.488983155,0.6111450195,5.148101807,10.86024475,12.03417494
0.493011475,0.5177764893,5.095428467,9.701446533,10.97039419
0.497009278,0.4315795898,5.164855957,8.578567505,10.02266524
0.50100708,0.3262329102,5.265411377,7.431747437,9.113827672
0.505004883,0.2424468994,5.246261597,6.586593628,8.424087895
0.509033203,0.1777954102,5.172042847,6.490829468,8.301355648
0.513031006,0.1730041504,5.136123657,6.849960327,8.563390283
0.517028809,0.2137145996,5.143310547,7.290496826,8.924721916
0.521026612,0.2998962402,5.160079956,7.862701416,9.409486514
0.525024414,0.3932800293,5.136123657,8.873062134,10.2599058
0.529052735,0.4698944092,5.076278687,9.588928223,10.85987802
0.533050537,0.5177764893,5.052337646,9.802001953,11.0396309
0.53704834,0.4962310791,5.097824097,9.251342773,10.57456377
0.541046143,0.3932800293,5.116973877,8.528289795,9.953382222
0.545074463,0.2998962402,5.102615356,7.948898315,9.450481769
0.549072266,0.2783508301,5.095428467,7.592163086,9.147776275
0.553070069,0.2975006104,5.081069946,7.544281006,9.100656806
0.557067871,0.3358154297,5.105010986,7.915374756,9.424811229
0.561096192,0.3813018799,5.121765137,8.286483765,9.749034948
0.565093994,0.4004516602,5.124160767,8.638427734,10.05185649
0.569091797,0.4124298096,5.112182617,8.743774414,10.13696702
0.5730896,0.3836975098,5.121765137,8.621673584,10.03558455
0.57711792,0.3669433594,5.157684326,8.382247925,9.848778366
0.581115723,0.3501739502,5.157684326,8.226623535,9.716051883
0.585113526,0.3501739502,5.136123657,8.193099976,9.676222157
0.589111328,0.3573608398,5.124160767,8.195495605,9.672170312
0.593109131,0.3717346191,5.131347656,8.147613525,9.636001326
0.597137452,0.3693389893,5.152893066,8.085372925,9.594893099
0.601135254,0.3453979492,5.157684326,8.114089966,9.620782885
0.605133057,0.3501739502,5.155288696,8.236206055,9.722896354
0.60913086,0.35496521,5.143310547,8.387039185,9.844900709
0.61315918,0.3717346191,5.138519287,8.454071045,9.900196176
0.617156983,0.3621520996,5.138519287,8.430130005,9.879404157
0.621154785,0.35496521,5.133743286,8.348724365,9.80726868
0.625152588,0.3406066895,5.121765137,8.255355835,9.721079724
0.629150391,0.3406066895,5.112182617,8.181137085,9.653052783
0.633178711,0.3310241699,5.105010986,8.142822266,9.616458216
0.637176514,0.3358154297,5.109786987,8.183532715,9.653647122
0.641174317,0.3430023193,5.116973877,8.284088135,9.743058476
0.645172119,0.3573608398,5.112182617,8.403793335,9.843061531
0.64920044,0.3813018799,5.109786987,8.468444824,9.897973122
0.653198243,0.3813018799,5.097824097,8.442108154,9.869265005
0.657196045,0.3717346191,5.100219727,8.375061035,9.812852553
0.661193848,0.3621520996,5.090637207,8.303237915,9.746255752
0.665222168,0.3597564697,5.095428467,8.252960205,9.705883171
0.669219971,0.3645477295,5.102615356,8.193099976,9.659009563
0.673217774,0.3741149902,5.121765137,8.152404785,9.635047687
0.677215577,0.3621520996,5.138519287,8.161987305,9.651609781
0.681213379,0.3621520996,5.150497437,8.214645386,9.702534555
0.6852417,0.3645477295,5.155288696,8.300842285,9.778234975
0.689239502,0.3669433594,5.150497437,8.363098145,9.828717203
0.693237305,0.3717346191,5.157684326,8.375061035,9.842842149
0.697235108,0.3693389893,5.174438477,8.343933105,9.825092595
0.701263428,0.3573608398,5.164855957,8.303237915,9.78505001
0.705261231,0.35496521,5.160079956,8.269714355,9.754004356
0.709259034,0.3597564697,5.155288696,8.236206055,9.723246188
0.713256836,0.3645477295,5.140914917,8.221832275,9.703629589
0.717285157,0.3573608398,5.131347656,8.224227905,9.700327839
0.721282959,0.3597564697,5.128952026,8.252960205,9.723524348
0.725280762,0.3693389893,5.119369507,8.284088135,9.745279455
0.729278565,0.3693389893,5.105010986,8.305633545,9.756080004
0.733276368,0.3669433594,5.100219727,8.303237915,9.751443409
0.737304688,0.3645477295,5.112182617,8.293655396,9.749462856
0.741302491,0.3645477295,5.116973877,8.288879395,9.747914563
0.745300293,0.3645477295,5.114578247,8.296051025,9.752756959
0.749298096,0.3765106201,5.114578247,8.300842285,9.757287202
0.753326416,0.3717346191,5.114578247,8.305633545,9.761180556
0.757324219,0.3621520996,5.124160767,8.303237915,9.763807535
0.761322022,0.3621520996,5.133743286,8.331970215,9.7932733
0.765319825,0.3645477295,5.126556396,8.331970215,9.789596682
0.769317627,0.3597564697,5.126556396,8.315216064,9.7751636
0.773345948,0.3501739502,5.128952026,8.288879395,9.753680962
0.77734375,0.3477783203,5.136123657,8.248168945,9.722808593
0.781341553,0.35496521,5.133743286,8.226623535,9.703538283
0.785339356,0.3621520996,5.131347656,8.231414795,9.706599427
0.789367676,0.3597564697,5.126556396,8.240982056,9.71209506
0.793365479,0.3645477295,5.140914917,8.260147095,9.736114793
0.797363282,0.3597564697,5.143310547,8.279296875,9.753451945
0.801361084,0.3573608398,5.148101807,8.296051025,9.770113694
0.805389405,0.3621520996,5.143310547,8.315216064,9.784049045
0.809387207,0.3621520996,5.140914917,8.317596436,9.784813273
0.81338501,0.3597564697,5.143310547,8.298446655,9.769712636
0.817382813,0.3645477295,5.145706177,8.288879395,9.763027641
0.821411133,0.3573608398,5.128952026,8.279296875,9.745799731
0.825408936,0.3669433594,5.119369507,8.284088135,9.745188957
0.829406739,0.3645477295,5.112182617,8.281692505,9.739288316
0.833404541,0.3621520996,5.112182617,8.281692505,9.73919894
0.837402344,0.3693389893,5.116973877,8.293655396,9.752156314
0.841430664,0.3693389893,5.112182617,8.310424805,9.763912271
0.845428467,0.3645477295,5.112182617,8.315216064,9.767810623
0.84942627,0.3573608398,5.112182617,8.310424805,9.763466511
0.853424073,0.3573608398,5.121765137,8.296051025,9.756261964
0.857452393,0.3525695801,5.124160767,8.284088135,9.747176263
0.861450196,0.3621520996,5.119369507,8.281692505,9.742973316
0.865447998,0.3621520996,5.128952026,8.276901245,9.743941567
0.869445801,0.3645477295,5.116973877,8.281692505,9.741804117
0.873474121,0.3645477295,5.126556396,8.276901245,9.742770127
0.877471924,0.3597564697,5.126556396,8.284088135,9.748698448
0.881469727,0.3621520996,5.133743286,8.286483765,9.754603398
0.88546753,0.3645477295,5.136123657,8.288879395,9.757980472
0.889465332,0.3645477295,5.140914917,8.274505615,9.748299565
0.893493653,0.3621520996,5.155288696,8.274505615,9.755798218
0.897491455,0.3621520996,5.152893066,8.279296875,9.758597125
0.901489258,0.3621520996,5.145706177,8.284088135,9.758870961
0.905487061,0.3645477295,5.148101807,8.293655396,9.768345156
0.909515381,0.3669433594,5.145706177,8.300842285,9.773275916
0.913513184,0.3717346191,5.133743286,8.298446655,9.765127938
0.917510987,0.37890625,5.131347656,8.296051025,9.762108447
0.921508789,0.3693389893,5.121765137,8.286483765,9.748574387
0.925506592,0.3741149902,5.114578247,8.286483765,9.744982599
0.929534912,0.3836975098,5.097824097,8.279296875,9.730456877
0.933532715,0.3717346191,5.093032837,8.274505615,9.723405436
0.937530518,0.3693389893,5.102615356,8.274505615,9.728336854
0.941528321,0.3597564697,5.112182617,8.281692505,9.739110153
0.945556641,0.3741149902,5.114578247,8.286483765,9.744982599
0.949554444,0.3669433594,5.124160767,8.288879395,9.751778946
0.953552246,0.3669433594,5.119369507,8.291259766,9.751286073
0.957550049,0.3645477295,5.119369507,8.298446655,9.75730783
0.961547852,0.3621520996,5.126556396,8.305633545,9.767102089
0.965576172,0.3573608398,5.126556396,8.303237915,9.764888485
0.969573975,0.3645477295,5.131347656,8.298446655,9.763597734
0.973571778,0.3621520996,5.133743286,8.296051025,9.76273204
0.97756958,0.3525695801,5.136123657,8.291259766,9.759562492
0.981597901,0.3573608398,5.138519287,8.281692505,9.752872294
0.985595703,0.3501739502,5.136123657,8.279296875,9.749315092
0.989593506,0.3453979492,5.121765137,8.279296875,9.741587889
0.993591309,0.3525695801,5.128952026,8.243377686,9.715128916
0.997619629,0.3166656494,5.179229736,7.000793457,8.714115378
1.001617432,0.2232818604,5.145706177,6.098175049,7.98222311
1.005615235,0.1634368896,5.021209717,7.182754517,8.76534204
1.009613037,0.2663879395,4.992477417,8.451675415,9.81970522
1.01361084,0.4674987793,5.116973877,9.485977173,10.78822227
1.01763916,0.5417175293,5.169647217,10.44364929,11.66569847
1.021636963,0.5345306396,5.136123657,10.63998413,11.82686567
1.025634766,0.4938354492,5.145706177,10.12522888,11.36848387
1.029632569,0.424407959,5.181625366,9.402175903,10.74384825
1.033660889,0.4004516602,5.162460327,8.626449585,10.06116249
1.037658692,0.3980712891,5.136123657,7.812423706,9.35800145
1.041656494,0.3190612793,5.112182617,7.110931396,8.763649727
1.045654297,0.2639923096,5.112182617,6.684753418,8.419621803
1.0496521,0.2615966797,5.083465576,6.634475708,8.362196064
1.05368042,0.25440979,5.090637207,6.996002197,8.655827994
1.057678223,0.3118743896,5.119369507,7.649627686,9.209886726
1.061676026,0.3645477295,5.112182617,8.420547485,9.857632886
1.065673828,0.40284729,5.107406616,9.093322754,10.43726051
1.069702149,0.42918396,5.128952026,9.469207764,10.77758059
1.073699952,0.4411621094,5.128952026,9.378234863,10.69822705
